time,dir,queue,vehicles,mean_speed
3028.0,S,1,5,14.646275937400361
3029.0,W,0,2,16.221237592517983
3029.0,N,3,4,16.164171149589162
3029.0,E,0,3,15.950478976860552
3029.0,S,1,5,14.786118435407152
3030.0,W,0,1,16.569760330165657
3030.0,N,3,4,16.404212239122156
3030.0,E,0,3,15.887976673761916
3030.0,S,1,6,14.530693532543044
3031.0,W,0,1,16.463125719716693
3031.0,N,3,4,15.943637505327239
3031.0,E,0,4,16.269793347116092
3031.0,S,1,5,14.426456841070806
3032.0,W,0,1,16.410693345380636
3032.0,N,3,4,15.418087371592296
3032.0,E,0,5,16.148918896262103
3032.0,S,1,5,14.342908679257933
3033.0,W,0,2,15.792364318025603
3033.0,N,3,4,14.890857875951802
3033.0,E,0,5,16.20498189799212
3033.0,S,1,5,14.025327474508108
3034.0,W,0,1,16.25286021501079
3034.0,N,3,5,16.251144442474462
3034.0,E,0,5,16.169991504873657
3034.0,S,1,5,13.748549384103347
3035.0,W,0,1,16.285523034621935
3035.0,N,4,7,18.12974119261736
3035.0,E,0,4,16.295506193928674
3035.0,S,1,5,13.295731677790078
3036.0,W,0,1,16.233763548133638
3036.0,N,4,7,17.79446656865017
3036.0,E,0,4,16.272650635639152
3036.0,S,1,5,12.707088220769826
3037.0,W,0,2,15.990985213665102
3037.0,N,4,7,16.90426509300311
3037.0,E,0,2,16.672128650809093
3037.0,S,1,5,12.326117346779894
3038.0,W,0,2,16.917102013992498
3038.0,N,4,7,15.975549921873633
3038.0,E,0,2,16.691465229768326
3038.0,S,1,6,9.616501049156987
3039.0,W,0,2,17.17399146647507
3039.0,N,4,7,15.015542256540453
3039.0,E,0,2,16.837719426993495
3039.0,S,2,6,9.635092184908487
3040.0,W,0,2,16.92638170592484
3040.0,N,4,7,14.331272064566733
3040.0,E,0,2,16.223947877525354
3040.0,S,2,6,9.536688734514463
3041.0,W,0,2,16.349205515025155
3041.0,N,4,7,14.005644386461723
3041.0,E,0,1,15.540151862380615
3041.0,S,3,6,9.527117182208055
3042.0,W,0,0,16.67
3042.0,N,6,8,8.944536127126456
3042.0,E,0,2,13.318574093813464
3042.0,S,3,6,9.58542072211732
3043.0,W,0,0,16.67
3043.0,N,7,8,9.48300261713156
3043.0,E,0,2,13.00140361608269
3043.0,S,4,6,8.940334239975378
3044.0,W,0,1,16.719576490819986
3044.0,N,7,9,11.197466545001578
3044.0,E,0,3,13.58475680862713
3044.0,S,4,7,9.070453811316801
3045.0,W,0,1,16.576227484111975
3045.0,N,7,9,11.635949835112752
3045.0,E,1,3,13.526427707702876
3045.0,S,4,7,8.979830298286751
3046.0,W,0,2,16.33945381032892
3046.0,N,7,9,11.864357159905692
3046.0,E,1,3,13.467456505253772
3046.0,S,5,7,9.367834576631573
3047.0,W,0,2,16.274946030162543
3047.0,N,7,10,7.9571114770468565
3047.0,E,1,3,13.535779410706594
3047.0,S,5,8,9.765482678788988
3048.0,W,0,1,16.44085949401852
3048.0,N,7,9,10.38552133666471
3048.0,E,1,3,13.795217901807163
3048.0,S,5,8,9.902083380344921
3049.0,W,0,1,15.963118283489584
3049.0,N,7,9,10.708746416064418
3049.0,E,1,3,13.363106866795174
3049.0,S,5,9,10.419455734493244
3050.0,W,0,1,15.319554913626227
3050.0,N,7,9,11.046171329364336
3050.0,E,1,3,13.496635164280882
3050.0,S,5,10,10.81582065221712
3051.0,W,0,0,16.67
3051.0,N,7,9,11.435587149737703
3051.0,E,1,3,13.611793135668457
3051.0,S,5,10,9.925820916924797
3052.0,W,0,0,16.67
3052.0,N,8,8,13.892921639597184
3052.0,E,1,2,11.892179645824712
3052.0,S,3,10,9.104751873864037
3053.0,W,0,2,15.314956495054208
3053.0,N,8,8,13.890007481774353
3053.0,E,1,2,12.367810074952812
3053.0,S,1,9,11.511406349209247
3054.0,W,0,2,15.477606163725865
3054.0,N,8,8,13.89
3054.0,E,1,1,12.502500000000001
3054.0,S,2,9,11.525828340497515
3055.0,W,0,2,15.378704424102466
3055.0,N,8,8,13.89
3055.0,E,1,1,12.502500000000001
3055.0,S,4,9,11.405210027905868
3056.0,W,0,2,15.150052788026073
3056.0,N,8,8,13.89
3056.0,E,1,1,12.502500000000001
3056.0,S,5,9,11.244731178719414
3057.0,W,0,3,15.636008201904723
3057.0,N,8,8,13.89
3057.0,E,1,1,12.502500000000001
3057.0,S,5,9,11.154646370599615
3058.0,W,0,3,14.000442392704368
3058.0,N,8,8,13.89
3058.0,E,1,1,12.502500000000001
3058.0,S,5,9,10.94784711135748
3059.0,W,0,3,12.267627928331132
3059.0,N,8,8,13.89
3059.0,E,1,1,12.502500000000001
3059.0,S,6,9,10.732425104117297
3060.0,W,1,3,10.321013771447305
3060.0,N,8,8,13.89
3060.0,E,1,1,12.502500000000001
3060.0,S,6,10,10.528212509069782
3061.0,W,0,1,14.217326073585745
3061.0,N,8,8,13.89
3061.0,E,1,1,12.502500000000001
3061.0,S,6,11,10.431588689415893
3062.0,W,0,1,13.676980479749478
3062.0,N,6,8,14.135767475923593
3062.0,E,1,1,12.502500000000001
3062.0,S,4,11,10.49192402213087
3063.0,W,0,2,10.9877238597625
3063.0,N,4,7,8.555051240404797
3063.0,E,1,1,12.502500000000001
3063.0,S,3,10,10.516933471357055
3064.0,W,0,2,11.436234119900417
3064.0,N,2,7,9.417397471821698
3064.0,E,0,1,14.373640854107217
3064.0,S,2,10,10.658795513209688
3065.0,W,0,2,13.187744377783844
3065.0,N,0,6,10.343447707877113
3065.0,E,0,1,14.73771974643227
3065.0,S,1,12,9.649092387482519
3066.0,W,0,2,14.196916181312286
3066.0,N,0,6,11.163073762824883
3066.0,E,0,1,15.219320890828968
3066.0,S,0,11,10.39798433919437
3067.0,W,0,2,15.133820817151449
3067.0,N,0,6,11.876155166286933
3067.0,E,0,2,14.557526461450616
3067.0,S,0,11,10.624094004741742
3068.0,W,0,2,16.08126426292977
3068.0,N,1,6,7.857353598707327
3068.0,E,0,2,15.718601914637256
3068.0,S,0,11,11.433135281387356
3069.0,W,0,3,13.896613625364513
3069.0,N,1,6,8.368645095091544
3069.0,E,0,3,15.699150680479807
3069.0,S,0,10,11.866848108244998
3070.0,W,0,5,11.191177805559317
3070.0,N,2,6,10.2437153248379
3070.0,E,0,3,16.04519361301517
3070.0,S,0,10,12.320679191797776
3071.0,W,0,5,10.940980124511984
3071.0,N,3,6,10.841720383809136
3071.0,E,0,4,16.223569401201686
3071.0,S,0,8,13.192794386790553
3072.0,W,0,6,12.167435373532925
3072.0,N,3,7,10.974849868045139
3072.0,E,0,5,16.383985357216826
3072.0,S,0,8,13.378253231376302
3073.0,W,0,6,12.393096203204477
3073.0,N,3,7,7.415139317599176
3073.0,E,0,5,16.448096809000248
3073.0,S,0,9,13.126302535851904
3074.0,W,0,5,11.626263965878362
3074.0,N,1,7,12.728446291392293
3074.0,E,0,6,16.42941592038959
3074.0,S,0,8,13.58066469658231
3075.0,W,0,7,10.827117553746637
3075.0,N,0,6,14.198739255765856
3075.0,E,0,5,16.346249461642614
3075.0,S,0,8,13.717070014766765
3076.0,W,0,8,9.610742957704804
3076.0,N,0,5,13.772362489107834
3076.0,E,0,5,16.171164748354464
3076.0,S,0,7,14.310655563795084
3077.0,W,0,10,9.29920530863177
3077.0,N,0,6,12.234533667864138
3077.0,E,0,5,15.484650719483778
3077.0,S,0,6,14.311003881831745
3078.0,W,2,9,7.223970500009992
3078.0,N,0,4,6.626530155991998
3078.0,E,0,5,15.612762450055646
3078.0,S,0,6,14.483633326359902
3079.0,W,3,9,6.016846554304802
3079.0,N,0,4,14.613748345140726
3079.0,E,0,5,15.628438726382303
3079.0,S,0,5,13.242774928712532
3080.0,W,4,9,4.737355768693416
3080.0,N,0,3,17.356466322641964
3080.0,E,0,4,15.738425935111426
3080.0,S,0,5,13.145126263480881
3081.0,W,4,9,3.3490389957595412
3081.0,N,0,4,19.213346041011295
3081.0,E,0,4,15.078926097431331
3081.0,S,0,5,13.788363061063826
3082.0,W,6,8,3.0776207948157
3082.0,N,0,3,18.48290767956037
3082.0,E,0,5,11.746766450084253
3082.0,S,0,5,14.392016448321648
3083.0,W,7,8,2.797962678161912
3083.0,N,0,3,18.046686518094493
3083.0,E,0,5,10.797225011152086
3083.0,S,0,4,14.837304336433121
3084.0,W,8,9,3.8691477862716823
3084.0,N,0,2,20.66540515812811
3084.0,E,0,5,10.134849026063405
3084.0,S,0,5,14.584133933582397
3085.0,W,8,10,4.588244213362085
3085.0,N,0,3,18.603793026627486
3085.0,E,0,5,9.940976448010737
3085.0,S,0,6,13.935925713221621
3086.0,W,8,10,4.449848080915718
3086.0,N,0,4,14.97942932135717
3086.0,E,2,5,9.225271447068312
3086.0,S,0,6,13.800901834554733
3087.0,W,8,10,4.054995742260634
3087.0,N,0,3,20.349573068309443
3087.0,E,2,5,8.734718004881405
3087.0,S,0,6,14.154802416074137
3088.0,W,8,12,4.867985919898066
3088.0,N,0,3,18.35408262135071
3088.0,E,3,5,8.121410994907722
3088.0,S,0,6,14.345821210980084
3089.0,W,9,12,4.71832083910968
3089.0,N,0,3,19.122003446153347
3089.0,E,3,6,9.712502409322264
3089.0,S,0,7,14.389806177253247
3090.0,W,9,12,4.35419400584555
3090.0,N,0,2,23.114739169529997
3090.0,E,4,6,9.416224258595058
3090.0,S,0,7,14.928520464433173
3091.0,W,10,14,4.892955626167472
3091.0,N,0,2,23.86722205628211
3091.0,E,4,6,9.504574220509262
3091.0,S,0,8,14.189696848536208
3092.0,W,10,14,3.962089408548431
3092.0,N,0,1,24.91536342833305
3092.0,E,4,6,9.649827829659548
3092.0,S,0,8,14.218287883352941
3093.0,W,10,14,3.1442673874731915
3093.0,N,0,0,27.78
3093.0,E,4,6,9.445548293791463
3093.0,S,0,8,13.521054122595118
3094.0,W,11,14,2.622827197033274
3094.0,N,0,0,27.78
3094.0,E,4,5,10.13812597208373
3094.0,S,0,9,13.699863891349146
3095.0,W,11,14,2.282610115014926
3095.0,N,0,0,27.78
3095.0,E,4,5,10.10227526645889
3095.0,S,1,8,14.344274219332398
3096.0,W,12,14,2.1208205528769626
3096.0,N,0,0,27.78
3096.0,E,4,6,10.756278528713546
3096.0,S,0,6,14.21024771188862
3097.0,W,13,15,2.687505984381182
3097.0,N,0,0,27.78
3097.0,E,4,6,10.33528953712673
3097.0,S,0,5,15.734310216423088
3098.0,W,14,16,3.041555105252548
3098.0,N,0,1,25.55000742249159
3098.0,E,4,6,9.992597840002727
3098.0,S,0,5,15.836680705239417
3099.0,W,14,16,3.083086223650549
3099.0,N,0,1,25.946065747297514
3099.0,E,4,7,10.68272870050458
3099.0,S,0,5,15.707406836165468
3100.0,W,14,17,2.573955815717656
3100.0,N,0,1,26.457313034702935
3100.0,E,5,7,10.569003474828698
3100.0,S,0,4,16.324098353232404
3101.0,W,14,18,2.8664941732551177
3101.0,N,0,1,26.82486727920678
3101.0,E,5,7,10.54720522817593
3101.0,S,0,4,15.172642595887321
3102.0,W,15,18,2.359226891972869
3102.0,N,0,1,25.408217231188853
3102.0,E,5,7,10.544491575592724
3102.0,S,0,3,15.288810226225031
3103.0,W,16,19,2.53630519527348
3103.0,N,0,1,26.01820844791243
3103.0,E,5,7,10.407612565070442
3103.0,S,0,2,15.552337974745688
3104.0,W,16,18,1.3031044123244255
3104.0,N,0,1,26.50646969935503
3104.0,E,5,7,10.108237987457937
3104.0,S,0,2,14.597445845457633
3105.0,W,16,18,1.5214194874145386
3105.0,N,0,1,25.730967177275108
3105.0,E,5,9,11.355388475624187
3105.0,S,0,1,16.105761295092417
3106.0,W,16,18,1.591886048224425
3106.0,N,0,0,27.78
3106.0,E,5,9,11.18728522375422
3106.0,S,0,1,15.269242303941759
3107.0,W,17,18,1.6074981802622421
3107.0,N,0,0,27.78
3107.0,E,3,9,10.970217267921912
3107.0,S,0,1,14.144242303941759
3108.0,W,15,17,1.7935012811838695
3108.0,N,0,0,27.78
3108.0,E,2,7,11.480112724249075
3108.0,S,0,0,16.67
3109.0,W,13,18,2.4886874575815536
3109.0,N,0,0,27.78
3109.0,E,1,7,11.553252129245074
3109.0,S,0,0,16.67
3110.0,W,11,17,2.354099392301395
3110.0,N,0,0,27.78
3110.0,E,0,8,10.443937947890616
3110.0,S,0,0,16.67
3111.0,W,9,19,2.615523173765186
3111.0,N,0,0,27.78
3111.0,E,0,6,11.669104253182358
3111.0,S,0,0,16.67
3112.0,W,7,18,2.8928532423726008
3112.0,N,0,0,27.78
3112.0,E,0,7,11.628177006955493
3112.0,S,0,0,16.67
3113.0,W,5,19,3.2792500413192913
3113.0,N,0,0,27.78
3113.0,E,0,5,12.93116848582802
3113.0,S,0,0,16.67
3114.0,W,5,19,3.133112319458958
3114.0,N,0,0,27.78
3114.0,E,0,6,12.554748979250348
3114.0,S,0,0,16.67
3115.0,W,6,21,4.066189139142747
3115.0,N,0,0,27.78
3115.0,E,0,6,12.669350418550756
3115.0,S,0,0,16.67
3116.0,W,6,22,4.269795769099314
3116.0,N,0,0,27.78
3116.0,E,0,5,13.738332935757352
3116.0,S,0,0,16.67
3117.0,W,7,22,3.6773948404487635
3117.0,N,0,0,27.78
3117.0,E,0,5,13.579685341420227
3117.0,S,0,0,16.67
3118.0,W,7,22,3.676370047562556
3118.0,N,0,0,27.78
3118.0,E,0,5,15.199889187615026
3118.0,S,0,0,16.67
3119.0,W,7,21,3.4553514312910814
3119.0,N,0,1,22.672547819317604
3119.0,E,0,5,15.305699163772399
3119.0,S,0,0,16.67
3120.0,W,7,19,3.6409319442689463
3120.0,N,0,1,23.228852178864233
3120.0,E,0,6,15.305082640756154
3120.0,S,0,0,16.67
3121.0,W,7,18,3.2174689289891676
3121.0,N,0,1,23.563685987817642
3121.0,E,0,6,15.262422802440966
3121.0,S,0,0,16.67
3122.0,W,6,18,2.879197739849861
3122.0,N,0,1,23.91278193575917
3122.0,E,0,6,15.190930708710148
3122.0,S,0,0,16.67
3123.0,W,6,17,2.6866246856739733
3123.0,N,0,1,24.3972697862634
3123.0,E,0,5,15.002602440371966
3123.0,S,0,0,16.67
3124.0,W,7,16,3.2198838899282958
3124.0,N,0,2,23.16368724476679
3124.0,E,0,5,15.091668054450391
3124.0,S,0,1,14.354379504134254
3125.0,W,6,16,3.0797127965894884
3125.0,N,0,2,21.9870645176888
3125.0,E,0,5,14.95312435758278
3125.0,S,0,1,14.687472854311185
3126.0,W,6,15,2.8612772966441
3126.0,N,0,3,19.867738829059398
3126.0,E,0,5,15.080649973515769
3126.0,S,0,1,15.274082492531583
3127.0,W,3,14,2.8723405057884683
3127.0,N,0,4,14.384682141955452
3127.0,E,0,6,14.04217190180924
3127.0,S,0,1,15.86530034106791
3128.0,W,2,13,3.6126661741234285
3128.0,N,0,4,13.50958324495522
3128.0,E,0,6,14.331399745635254
3128.0,S,0,1,16.327734087552116
3129.0,W,3,13,4.4170570950264105
3129.0,N,0,4,17.450710926577152
3129.0,E,0,6,13.512032163919915
3129.0,S,0,1,16.27082525436318
3130.0,W,3,11,4.147726671197109
3130.0,N,0,5,16.821955128404305
3130.0,E,0,7,13.173318346910598
3130.0,S,0,1,16.233067948696142
3131.0,W,3,10,4.1144422339589015
3131.0,N,0,3,20.455108690907053
3131.0,E,0,7,13.346507344374299
3131.0,S,0,1,16.29345727485389
3132.0,W,3,9,4.752444569363477
3132.0,N,0,3,18.880536079999175
3132.0,E,1,7,13.154069400668327
3132.0,S,0,1,16.226169457140085
3133.0,W,4,8,5.075914610683068
3133.0,N,0,3,19.196026133533167
3133.0,E,1,8,13.555010623195937
3133.0,S,0,1,16.388932092510103
3134.0,W,4,6,4.648096447851614
3134.0,N,0,4,15.401246659635369
3134.0,E,1,8,13.566272713468283
3134.0,S,0,1,16.25667062800977
3135.0,W,3,7,5.592746301009735
3135.0,N,0,4,14.224742603637178
3135.0,E,1,9,13.29757484661253
3135.0,S,0,2,13.767449978215623
3136.0,W,3,6,5.984270793716445
3136.0,N,1,4,13.20477339331393
3136.0,E,2,9,13.291926121145659
3136.0,S,0,2,14.22514292039024
3137.0,W,3,5,9.29754233957358
3137.0,N,1,5,7.841044738032085
3137.0,E,2,9,13.078550544410591
3137.0,S,0,2,14.846605032490803
3138.0,W,3,5,9.592261906449881
3138.0,N,2,5,10.443173588218734
3138.0,E,2,9,12.661461496998498
3138.0,S,0,2,14.206383368239509
3139.0,W,3,5,9.826866736765101
3139.0,N,2,7,11.15201197754434
3139.0,E,2,10,12.527147968167018
3139.0,S,0,1,16.035892642695096
3140.0,W,3,3,10.418750000000001
3140.0,N,2,6,11.243369456373971
3140.0,E,2,10,12.160664135382742
3140.0,S,0,1,16.05358126529433
3141.0,W,3,3,10.418750000000001
3141.0,N,2,6,11.368312843548635
3141.0,E,3,11,11.86324904123951
3141.0,S,0,1,15.935149608323687
3142.0,W,3,3,10.418750000000001
3142.0,N,2,6,11.699528670794964
3142.0,E,4,12,11.925340673970963
3142.0,S,0,1,16.0941366602067
3143.0,W,2,4,7.156966181623936
3143.0,N,3,5,12.339033099001705
3143.0,E,4,12,11.529368886406099
3143.0,S,0,1,15.814469181744485
3144.0,W,1,4,7.7591235466875546
3144.0,N,3,5,11.621841371259894
3144.0,E,5,12,11.084286312693425
3144.0,S,0,1,15.930013369097711
3145.0,W,0,3,8.999240452149484
3145.0,N,3,4,14.00464578909992
3145.0,E,6,12,10.715331471452371
3145.0,S,0,1,15.798412216703278
3146.0,W,0,3,9.96122596085603
3146.0,N,3,4,13.917419925212595
3146.0,E,6,12,10.349013813935944
3146.0,S,0,1,15.95276748389994
3147.0,W,0,3,11.014311657107008
3147.0,N,3,4,13.903370769731964
3147.0,E,7,12,9.997181873155332
3147.0,S,0,1,15.849736259200714
3148.0,W,0,2,12.50138296854642
3148.0,N,4,4,13.892342401670735
3148.0,E,7,12,9.852864342982217
3148.0,S,0,1,15.798043980500067
3149.0,W,0,2,13.561290846503866
3149.0,N,4,4,13.89014851362659
3149.0,E,8,11,9.15313622517442
3149.0,S,0,1,15.98716821576642
3150.0,W,0,1,14.972510323374426
3150.0,N,4,4,13.890045215577178
3150.0,E,9,11,8.94591456564528
3150.0,S,0,1,14.86216821576642
3151.0,W,0,0,16.67
3151.0,N,4,4,13.890019823958282
3151.0,E,9,11,8.71242675551373
3151.0,S,0,1,13.876674121029298
3152.0,W,0,1,13.057580633144035
3152.0,N,2,4,14.351997705587989
3152.0,E,10,11,8.543035615880017
3152.0,S,0,1,12.889493447023066
3153.0,W,0,1,13.573581332588011
3153.0,N,0,2,14.54555233417841
3153.0,E,10,11,8.345373224148888
3153.0,S,0,0,16.67
3154.0,W,0,1,14.138151945141518
3154.0,N,0,2,15.437431901426226
3154.0,E,9,9,9.168858612558752
3154.0,S,0,0,16.67
3155.0,W,0,1,14.635886312115845
3155.0,N,0,2,17.421563386676034
3155.0,E,8,9,9.239819043578708
3155.0,S,0,1,14.919473023262109
3156.0,W,0,1,15.179356822828204
3156.0,N,0,1,23.703081064493162
3156.0,E,7,9,9.381648048437887
3156.0,S,0,2,13.906436595654815
3157.0,W,0,1,15.736226059149859
3157.0,N,0,1,24.152291615740396
3157.0,E,6,9,8.750119895451082
3157.0,S,0,3,14.561884860081527
3158.0,W,0,1,16.24567689927332
3158.0,N,0,1,24.518283931494224
3158.0,E,5,9,9.505202590212383
3158.0,S,0,3,15.37661572197388
3159.0,W,0,0,16.67
3159.0,N,0,1,25.045771717265016
3159.0,E,4,10,9.988682377905798
3159.0,S,0,5,15.52386491553055
3160.0,W,0,1,16.36583817436495
3160.0,N,0,1,25.445391280864133
3160.0,E,3,10,10.114331496669113
3160.0,S,0,5,16.194788543789677
3161.0,W,0,1,16.434737619041886
3161.0,N,0,0,27.78
3161.0,E,2,10,11.261527451965119
3161.0,S,0,5,16.503249095618035
3162.0,W,0,1,16.13467200186006
3162.0,N,0,0,27.78
3162.0,E,2,9,11.679999216858205
3162.0,S,0,5,16.444153992052073
3163.0,W,0,2,13.921092518658854
3163.0,N,0,0,27.78
3163.0,E,1,9,12.38345943047241
3163.0,S,0,5,16.56793856461562
3164.0,W,0,2,13.635235087671717
3164.0,N,0,0,27.78
3164.0,E,0,8,12.427677009374191
3164.0,S,0,5,16.70386629115292
3165.0,W,0,2,12.992557257360712
3165.0,N,0,0,27.78
3165.0,E,0,8,12.309299650817756
3165.0,S,0,5,16.656732227141415
3166.0,W,0,3,13.832749002036692
3166.0,N,0,0,27.78
3166.0,E,0,7,11.400784465996619
3166.0,S,0,5,16.565753470380717
3167.0,W,0,2,16.819633165227962
3167.0,N,0,0,27.78
3167.0,E,0,6,11.471474994510402
3167.0,S,0,6,13.781198689085937
3168.0,W,0,2,16.261311121463837
3168.0,N,0,1,25.373715385530033
3168.0,E,0,5,11.662583627318298
3168.0,S,0,5,13.876698854319933
3169.0,W,0,2,15.611236712373884
3169.0,N,0,1,25.917366216317408
3169.0,E,0,4,11.04059102901024
3169.0,S,0,4,14.729057906554075
3170.0,W,0,2,14.629456952924656
3170.0,N,0,1,25.74347599961954
3170.0,E,0,4,9.870703261324877
3170.0,S,0,4,14.424541719444097
3171.0,W,0,2,13.39361317681902
3171.0,N,0,1,24.83016470535895
3171.0,E,0,4,8.750760579996854
3171.0,S,0,4,14.025814464433747
3172.0,W,0,2,12.313209190310195
3172.0,N,0,1,23.70516470535895
3172.0,E,0,3,8.651751613428457
3172.0,S,0,2,14.64730449859034
3173.0,W,1,2,11.57513543970139
3173.0,N,0,0,27.78
3173.0,E,1,3,8.804264232540575
3173.0,S,0,2,14.050288577754248
3174.0,W,1,2,11.219349575631698
3174.0,N,0,0,27.78
3174.0,E,1,2,9.9245414540048
3174.0,S,0,2,13.558408684467958
3175.0,W,1,3,10.505570108749195
3175.0,N,0,0,27.78
3175.0,E,1,2,9.993288769909778
3175.0,S,0,2,12.938426854373644
3176.0,W,2,3,10.407194907565959
3176.0,N,0,0,27.78
3176.0,E,1,2,9.889500624247002
3176.0,S,0,1,16.595280194933913
3177.0,W,2,4,7.927766313247801
3177.0,N,0,0,27.78
3177.0,E,1,2,11.985053149211138
3177.0,S,0,1,16.621291665767238
3178.0,W,2,4,8.290430425854687
3178.0,N,0,0,27.78
3178.0,E,1,2,12.018860564397745
3178.0,S,0,1,16.767324396641378
3179.0,W,2,4,9.087936369861266
3179.0,N,0,0,27.78
3179.0,E,1,2,12.216011319441154
3179.0,S,0,1,16.67826651320156
3180.0,W,2,4,9.504606722370449
3180.0,N,0,0,27.78
3180.0,E,1,2,12.015702008805203
3180.0,S,0,1,15.820163449411163
3181.0,W,2,3,10.224919139725632
3181.0,N,0,0,27.78
3181.0,E,1,2,12.200963541079512
3181.0,S,0,0,16.67
3182.0,W,2,3,10.264070143221613
3182.0,N,0,0,27.78
3182.0,E,1,3,13.275188581291705
3182.0,S,0,0,16.67
3183.0,W,2,3,10.136030344790047
3183.0,N,0,0,27.78
3183.0,E,1,3,13.145187687104842
3183.0,S,0,0,16.67
3184.0,W,2,2,11.113333333333335
3184.0,N,0,0,27.78
3184.0,E,1,3,13.32506126643015
3184.0,S,0,0,16.67
3185.0,W,2,2,11.113333333333335
3185.0,N,0,0,27.78
3185.0,E,1,3,13.25315844873677
3185.0,S,0,1,14.258236423775715
3186.0,W,2,3,9.751252809805287
3186.0,N,0,0,27.78
3186.0,E,1,3,13.003855594499338
3186.0,S,0,1,14.767448850483097
3187.0,W,2,3,10.256321241419487
3187.0,N,0,0,27.78
3187.0,E,1,3,12.259211197557073
3187.0,S,0,1,15.101275871840235
3188.0,W,2,3,10.608611047778236
3188.0,N,0,0,27.78
3188.0,E,1,3,11.516240147693537
3188.0,S,0,1,15.696931595192918
3189.0,W,2,3,8.32876562118495
3189.0,N,0,0,27.78
3189.0,E,1,3,10.711432989019855
3189.0,S,0,1,16.24748086002718
3190.0,W,0,3,9.493462164173287
3190.0,N,0,0,27.78
3190.0,E,2,3,10.801583786081343
3190.0,S,0,1,16.39282507722723
3191.0,W,0,2,10.323348828256131
3191.0,N,0,0,27.78
3191.0,E,2,3,10.182050088748113
3191.0,S,0,2,14.762241970044037
3192.0,W,0,1,12.805533146650514
3192.0,N,0,0,27.78
3192.0,E,2,3,9.431188377167127
3192.0,S,0,2,15.134378575299497
3193.0,W,1,1,12.50397990688609
3193.0,N,0,0,27.78
3193.0,E,2,3,8.68106653845125
3193.0,S,0,2,15.456854714389834
3194.0,W,1,1,12.502609255596006
3194.0,N,0,0,27.78
3194.0,E,2,3,8.375731952897398
3194.0,S,0,2,15.675286458726294
3195.0,W,1,1,12.502500000000001
3195.0,N,0,0,27.78
3195.0,E,3,3,8.347269150546234
3195.0,S,0,3,15.006206901670094
3196.0,W,1,1,12.502500000000001
3196.0,N,0,0,27.78
3196.0,E,3,3,8.335168250295586
3196.0,S,0,3,15.4059390132489
3197.0,W,1,1,12.502500000000001
3197.0,N,0,0,27.78
3197.0,E,1,3,8.879076180815785
3197.0,S,0,3,15.434610734140627
3198.0,W,0,1,12.758139276649104
3198.0,N,0,0,27.78
3198.0,E,0,1,12.709239545724769
3198.0,S,0,3,15.643384820170247
3199.0,W,0,1,12.968935788428798
3199.0,N,0,0,27.78
3199.0,E,0,1,13.071078612791412
3199.0,S,0,3,15.606834594812995
3200.0,W,0,1,15.291760662981543
3200.0,N,0,0,27.78
3200.0,E,0,1,13.559356907883707
3200.0,S,0,2,16.30352135373892
3201.0,W,0,1,15.73026346151368
3201.0,N,0,0,27.78
3201.0,E,0,2,13.84495348081924
3201.0,S,0,2,16.66424662459007
3202.0,W,0,1,16.12809321075678
3202.0,N,0,1,22.492029325268657
3202.0,E,0,3,14.384353299415512
3202.0,S,0,2,16.421557181140578
3203.0,W,0,2,15.771119261904683
3203.0,N,0,1,22.847151830874342
3203.0,E,0,4,13.882078305575591
3203.0,S,0,2,16.248942155974508
3204.0,W,0,2,16.49658695973059
3204.0,N,0,1,23.231457764876964
3204.0,E,0,4,14.475085363082789
3204.0,S,0,2,15.641037531105148
3205.0,W,0,2,15.921425838835216
3205.0,N,0,1,23.772560285916978
3205.0,E,0,4,14.647999901852842
3205.0,S,0,3,14.03639553715901
3206.0,W,0,2,16.46223567706538
3206.0,N,0,1,24.18593237350039
3206.0,E,0,5,14.563905879487926
3206.0,S,0,3,13.885306872339164
3207.0,W,0,2,16.5581948048383
3207.0,N,0,1,24.83052412347212
3207.0,E,0,5,14.792933451953346
3207.0,S,0,3,13.750469623819699
3208.0,W,0,1,16.152359983431158
3208.0,N,0,1,25.30774550690009
3208.0,E,0,5,15.214121625020399
3208.0,S,0,3,13.45200304600531
3209.0,W,0,1,16.188594993700022
3209.0,N,0,0,27.78
3209.0,E,0,5,15.280420058153545
3209.0,S,1,3,13.279867843706487
3210.0,W,0,0,16.67
3210.0,N,0,0,27.78
3210.0,E,0,5,15.247306166291946
3210.0,S,1,3,12.734510126253285
3211.0,W,0,0,16.67
3211.0,N,0,0,27.78
3211.0,E,0,5,15.233538308049742
3211.0,S,1,4,12.308125118308528
3212.0,W,0,0,16.67
3212.0,N,0,0,27.78
3212.0,E,0,4,15.261427100364092
3212.0,S,2,4,12.428087008354751
3213.0,W,0,0,16.67
3213.0,N,0,1,25.56983755288747
3213.0,E,0,4,15.22736268315779
3213.0,S,2,4,12.55460268813042
3214.0,W,0,0,16.67
3214.0,N,0,1,25.96380151112316
3214.0,E,0,2,16.019387273387764
3214.0,S,2,5,12.657836015960388
3215.0,W,0,0,16.67
3215.0,N,0,2,25.375788021905606
3215.0,E,0,2,15.043171787868854
3215.0,S,2,5,12.19406305606084
3216.0,W,0,0,16.67
3216.0,N,0,2,24.984365244773592
3216.0,E,0,1,14.84834004807314
3216.0,S,2,6,12.499070255968356
3217.0,W,0,0,16.67
3217.0,N,0,2,23.599273876731807
3217.0,E,0,1,14.699786329072388
